município,mês,Quantidade
Quirinópolis,June de 2022,0.0
Quirinópolis,July de 2022,1.0
Quirinópolis,August de 2022,0.0
Quirinópolis,September de 2022,0.0
Quirinópolis,October de 2022,1.0
Quirinópolis,November de 2022,1.0
Quirinópolis,December de 2022,0.0
Quirinópolis,January de 2023,2.0
Quirinópolis,February de 2023,0.0
Quirinópolis,March de 2023,1.0
Quirinópolis,April de 2023,1.0
Quirinópolis,May de 2023,1.0
Quirinópolis,June de 2023,0.0
Quirinópolis,July de 2023,2.0
Quirinópolis,August de 2023,0.0
Quirinópolis,September de 2023,1.0
Quirinópolis,October de 2023,2.0
Quirinópolis,November de 2023,1.0
Quirinópolis,December de 2023,0.0
Quirinópolis,January de 2024,2.0
Quirinópolis,February de 2024,1.0
Quirinópolis,March de 2024,1.0
Quirinópolis,April de 2024,1.0
Quirinópolis,May de 2024,1.0
Quirinópolis,June de 2024,1.0
Quirinópolis,July de 2024,0.0
Quirinópolis,August de 2024,0.0
Quirinópolis,September de 2024,0.0
Quirinópolis,October de 2024,0.0
Rialma,January de 2021,0.0
Rialma,February de 2021,0.0
Rialma,March de 2021,0.0
Rialma,April de 2021,0.0
Rialma,May de 2021,0.0
Rialma,June de 2021,0.0
Rialma,July de 2021,0.0
Rialma,August de 2021,1.0
Rialma,September de 2021,1.0
Rialma,October de 2021,0.0
Rialma,November de 2021,0.0
Rialma,December de 2021,0.0
Rialma,January de 2022,0.0
Rialma,February de 2022,0.0
Rialma,March de 2022,0.0
Rialma,April de 2022,0.0
Rialma,May de 2022,0.0
Rialma,June de 2022,0.0
Rialma,July de 2022,0.0
Rialma,August de 2022,0.0
Rialma,September de 2022,0.0
Rialma,October de 2022,1.0
Rialma,November de 2022,0.0
Rialma,December de 2022,0.0
Rialma,January de 2023,0.0
Rialma,February de 2023,0.0
Rialma,March de 2023,1.0
Rialma,April de 2023,0.0
Rialma,May de 2023,0.0
Rialma,June de 2023,0.0
Rialma,July de 2023,0.0
Rialma,August de 2023,0.0
Rialma,September de 2023,0.0
Rialma,October de 2023,0.0
Rialma,November de 2023,1.0
Rialma,December de 2023,0.0
Rialma,January de 2024,0.0
Rialma,February de 2024,0.0
Rialma,March de 2024,0.0
Rialma,April de 2024,0.0
Rialma,May de 2024,0.0
Rialma,June de 2024,2.0
Rialma,July de 2024,0.0
Rialma,August de 2024,0.0
Rialma,September de 2024,0.0
Rialma,October de 2024,0.0
Rianápolis,January de 2021,0.0
Rianápolis,February de 2021,0.0
Rianápolis,March de 2021,0.0
Rianápolis,April de 2021,0.0
Rianápolis,May de 2021,0.0
Rianápolis,June de 2021,0.0
Rianápolis,July de 2021,0.0
Rianápolis,August de 2021,1.0
Rianápolis,September de 2021,0.0
Rianápolis,October de 2021,0.0
Rianápolis,November de 2021,0.0
Rianápolis,December de 2021,0.0
Rianápolis,January de 2022,0.0
Rianápolis,February de 2022,0.0
Rianápolis,March de 2022,0.0
Rianápolis,April de 2022,0.0
Rianápolis,May de 2022,0.0
Rianápolis,June de 2022,0.0
Rianápolis,July de 2022,0.0
Rianápolis,August de 2022,1.0
Rianápolis,September de 2022,0.0
Rianápolis,October de 2022,0.0
Rianápolis,November de 2022,0.0
Rianápolis,December de 2022,0.0
Rianápolis,January de 2023,0.0
Rianápolis,February de 2023,0.0
Rianápolis,March de 2023,0.0
Rianápolis,April de 2023,0.0
Rianápolis,May de 2023,0.0
Rianápolis,June de 2023,0.0
Rianápolis,July de 2023,0.0
Rianápolis,August de 2023,0.0
Rianápolis,September de 2023,0.0
Rianápolis,October de 2023,0.0
Rianápolis,November de 2023,0.0
Rianápolis,December de 2023,0.0
Rianápolis,January de 2024,0.0
Rianápolis,February de 2024,0.0
Rianápolis,March de 2024,0.0
Rianápolis,April de 2024,0.0
Rianápolis,May de 2024,0.0
Rianápolis,June de 2024,0.0
Rianápolis,July de 2024,0.0
Rianápolis,August de 2024,0.0
Rianápolis,September de 2024,0.0
Rianápolis,October de 2024,0.0
Rio Quente,January de 2021,0.0
Rio Quente,February de 2021,0.0
Rio Quente,March de 2021,0.0
Rio Quente,April de 2021,0.0
Rio Quente,May de 2021,0.0
Rio Quente,June de 2021,0.0
Rio Quente,July de 2021,1.0
Rio Quente,August de 2021,0.0
Rio Quente,September de 2021,0.0
Rio Quente,October de 2021,0.0
Rio Quente,November de 2021,0.0
Rio Quente,December de 2021,0.0
Rio Quente,January de 2022,1.0
Rio Quente,February de 2022,0.0
Rio Quente,March de 2022,0.0
Rio Quente,April de 2022,0.0
Rio Quente,May de 2022,0.0
Rio Quente,June de 2022,0.0
Rio Quente,July de 2022,0.0
Rio Quente,August de 2022,0.0
Rio Quente,September de 2022,0.0
Rio Quente,October de 2022,1.0
Rio Quente,November de 2022,0.0
Rio Quente,December de 2022,0.0
Rio Quente,January de 2023,0.0
Rio Quente,February de 2023,1.0
Rio Quente,March de 2023,0.0
Rio Quente,April de 2023,0.0
Rio Quente,May de 2023,0.0
Rio Quente,June de 2023,0.0
Rio Quente,July de 2023,0.0
Rio Quente,August de 2023,0.0
Rio Quente,September de 2023,0.0
Rio Quente,October de 2023,0.0
Rio Quente,November de 2023,0.0
Rio Quente,December de 2023,0.0
Rio Quente,January de 2024,0.0
Rio Quente,February de 2024,0.0
Rio Quente,March de 2024,0.0
Rio Quente,April de 2024,0.0
Rio Quente,May de 2024,0.0
Rio Quente,June de 2024,0.0
Rio Quente,July de 2024,0.0
Rio Quente,August de 2024,0.0
Rio Quente,September de 2024,0.0
Rio Quente,October de 2024,0.0
Rio Verde,January de 2021,1.0
Rio Verde,February de 2021,3.0
Rio Verde,March de 2021,7.0
Rio Verde,April de 2021,1.0
Rio Verde,May de 2021,1.0
Rio Verde,June de 2021,4.0
Rio Verde,July de 2021,4.0
Rio Verde,August de 2021,0.0
Rio Verde,September de 2021,1.0
Rio Verde,October de 2021,2.0
Rio Verde,November de 2021,5.0
Rio Verde,December de 2021,3.0
Rio Verde,January de 2022,2.0
Rio Verde,February de 2022,5.0
Rio Verde,March de 2022,1.0
Rio Verde,April de 2022,1.0
Rio Verde,May de 2022,1.0
Rio Verde,June de 2022,2.0
Rio Verde,July de 2022,4.0
Rio Verde,August de 2022,1.0
Rio Verde,September de 2022,5.0
Rio Verde,October de 2022,2.0
Rio Verde,November de 2022,2.0
Rio Verde,December de 2022,6.0
Rio Verde,January de 2023,4.0
Rio Verde,February de 2023,4.0
Rio Verde,March de 2023,4.0
Rio Verde,April de 2023,4.0
Rio Verde,May de 2023,5.0
Rio Verde,June de 2023,3.0
Rio Verde,July de 2023,6.0
Rio Verde,August de 2023,5.0
Rio Verde,September de 2023,4.0
Rio Verde,October de 2023,2.0
Rio Verde,November de 2023,3.0
Rio Verde,December de 2023,2.0
Rio Verde,January de 2024,3.0
Rio Verde,February de 2024,4.0
Rio Verde,March de 2024,1.0
Rio Verde,April de 2024,2.0
Rio Verde,May de 2024,5.0
Rio Verde,June de 2024,0.0
Rio Verde,July de 2024,0.0
Rio Verde,August de 2024,0.0
Rio Verde,September de 2024,0.0
Rio Verde,October de 2024,0.0
Rubiataba,January de 2021,0.0
Rubiataba,February de 2021,0.0
Rubiataba,March de 2021,0.0
Rubiataba,April de 2021,0.0
Rubiataba,May de 2021,0.0
Rubiataba,June de 2021,0.0
Rubiataba,July de 2021,0.0
Rubiataba,August de 2021,0.0
Rubiataba,September de 2021,0.0
Rubiataba,October de 2021,2.0
Rubiataba,November de 2021,0.0
Rubiataba,December de 2021,0.0
Rubiataba,January de 2022,0.0
Rubiataba,February de 2022,0.0
Rubiataba,March de 2022,0.0
Rubiataba,April de 2022,0.0
Rubiataba,May de 2022,0.0
Rubiataba,June de 2022,0.0
Rubiataba,July de 2022,0.0
Rubiataba,August de 2022,0.0
Rubiataba,September de 2022,0.0
Rubiataba,October de 2022,0.0
Rubiataba,November de 2022,0.0
Rubiataba,December de 2022,0.0
Rubiataba,January de 2023,0.0
Rubiataba,February de 2023,0.0
Rubiataba,March de 2023,0.0
Rubiataba,April de 2023,1.0
Rubiataba,May de 2023,0.0
Rubiataba,June de 2023,0.0
Rubiataba,July de 2023,0.0
Rubiataba,August de 2023,0.0
Rubiataba,September de 2023,0.0
Rubiataba,October de 2023,0.0
Rubiataba,November de 2023,0.0
Rubiataba,December de 2023,0.0
Rubiataba,January de 2024,0.0
Rubiataba,February de 2024,1.0
Rubiataba,March de 2024,0.0
Rubiataba,April de 2024,0.0
Rubiataba,May de 2024,0.0
Rubiataba,June de 2024,0.0
Rubiataba,July de 2024,0.0
Rubiataba,August de 2024,0.0
Rubiataba,September de 2024,0.0
Rubiataba,October de 2024,0.0
Sanclerlândia,January de 2021,0.0
Sanclerlândia,February de 2021,0.0
Sanclerlândia,March de 2021,0.0
Sanclerlândia,April de 2021,0.0
Sanclerlândia,May de 2021,0.0
Sanclerlândia,June de 2021,0.0
Sanclerlândia,July de 2021,0.0
Sanclerlândia,August de 2021,0.0
Sanclerlândia,September de 2021,0.0
Sanclerlândia,October de 2021,0.0
Sanclerlândia,November de 2021,0.0
Sanclerlândia,December de 2021,0.0
Sanclerlândia,January de 2022,0.0
Sanclerlândia,February de 2022,0.0
Sanclerlândia,March de 2022,0.0
Sanclerlândia,April de 2022,0.0
Sanclerlândia,May de 2022,0.0
Sanclerlândia,June de 2022,0.0
Sanclerlândia,July de 2022,0.0
Sanclerlândia,August de 2022,0.0
Sanclerlândia,September de 2022,0.0
Sanclerlândia,October de 2022,0.0
Sanclerlândia,November de 2022,0.0
Sanclerlândia,December de 2022,0.0
Sanclerlândia,January de 2023,0.0
Sanclerlândia,February de 2023,0.0
Sanclerlândia,March de 2023,0.0
Sanclerlândia,April de 2023,0.0
Sanclerlândia,May de 2023,0.0
Sanclerlândia,June de 2023,0.0
Sanclerlândia,July de 2023,1.0
Sanclerlândia,August de 2023,1.0
Sanclerlândia,September de 2023,0.0
Sanclerlândia,October de 2023,0.0
Sanclerlândia,November de 2023,0.0
Sanclerlândia,December de 2023,0.0
Sanclerlândia,January de 2024,0.0
Sanclerlândia,February de 2024,0.0
Sanclerlândia,March de 2024,0.0
Sanclerlândia,April de 2024,0.0
Sanclerlândia,May de 2024,0.0
Sanclerlândia,June de 2024,0.0
Sanclerlândia,July de 2024,0.0
Sanclerlândia,August de 2024,0.0
Sanclerlândia,September de 2024,0.0
Sanclerlândia,October de 2024,0.0
Santa Bárbara de Goiás,January de 2021,0.0
Santa Bárbara de Goiás,February de 2021,0.0
Santa Bárbara de Goiás,March de 2021,0.0
Santa Bárbara de Goiás,April de 2021,0.0
Santa Bárbara de Goiás,May de 2021,0.0
Santa Bárbara de Goiás,June de 2021,0.0
Santa Bárbara de Goiás,July de 2021,0.0
Santa Bárbara de Goiás,August de 2021,0.0
Santa Bárbara de Goiás,September de 2021,0.0
Santa Bárbara de Goiás,October de 2021,0.0
Santa Bárbara de Goiás,November de 2021,0.0
Santa Bárbara de Goiás,December de 2021,0.0
Santa Bárbara de Goiás,January de 2022,0.0
Santa Bárbara de Goiás,February de 2022,0.0
Santa Bárbara de Goiás,March de 2022,0.0
Santa Bárbara de Goiás,April de 2022,0.0
Santa Bárbara de Goiás,May de 2022,0.0
Santa Bárbara de Goiás,June de 2022,0.0
Santa Bárbara de Goiás,July de 2022,0.0
Santa Bárbara de Goiás,August de 2022,1.0
Santa Bárbara de Goiás,September de 2022,0.0
Santa Bárbara de Goiás,October de 2022,0.0
Santa Bárbara de Goiás,November de 2022,0.0
Santa Bárbara de Goiás,December de 2022,1.0
Santa Bárbara de Goiás,January de 2023,0.0
Santa Bárbara de Goiás,February de 2023,1.0
Santa Bárbara de Goiás,March de 2023,0.0
Santa Bárbara de Goiás,April de 2023,1.0
Santa Bárbara de Goiás,May de 2023,0.0
Santa Bárbara de Goiás,June de 2023,1.0
Santa Bárbara de Goiás,July de 2023,0.0
Santa Bárbara de Goiás,August de 2023,0.0
Santa Bárbara de Goiás,September de 2023,0.0
Santa Bárbara de Goiás,October de 2023,0.0
Santa Bárbara de Goiás,November de 2023,0.0
Santa Bárbara de Goiás,December de 2023,0.0
Santa Bárbara de Goiás,January de 2024,0.0
Santa Bárbara de Goiás,February de 2024,0.0
Santa Bárbara de Goiás,March de 2024,0.0
Santa Bárbara de Goiás,April de 2024,0.0
Santa Bárbara de Goiás,May de 2024,0.0
Santa Bárbara de Goiás,June de 2024,0.0
Santa Bárbara de Goiás,July de 2024,0.0
Santa Bárbara de Goiás,August de 2024,0.0
Santa Bárbara de Goiás,September de 2024,0.0
Santa Bárbara de Goiás,October de 2024,0.0
Santa Cruz de Goiás,January de 2021,0.0
Santa Cruz de Goiás,February de 2021,0.0
Santa Cruz de Goiás,March de 2021,0.0
Santa Cruz de Goiás,April de 2021,0.0
Santa Cruz de Goiás,May de 2021,0.0
Santa Cruz de Goiás,June de 2021,0.0
Santa Cruz de Goiás,July de 2021,0.0
Santa Cruz de Goiás,August de 2021,0.0
Santa Cruz de Goiás,September de 2021,0.0
Santa Cruz de Goiás,October de 2021,0.0
Santa Cruz de Goiás,November de 2021,0.0
Santa Cruz de Goiás,December de 2021,1.0
Santa Cruz de Goiás,January de 2022,0.0
Santa Cruz de Goiás,February de 2022,0.0
Santa Cruz de Goiás,March de 2022,0.0
Santa Cruz de Goiás,April de 2022,0.0
Santa Cruz de Goiás,May de 2022,0.0
Santa Cruz de Goiás,June de 2022,0.0
Santa Cruz de Goiás,July de 2022,0.0
Santa Cruz de Goiás,August de 2022,0.0
Santa Cruz de Goiás,September de 2022,0.0
Santa Cruz de Goiás,October de 2022,0.0
Santa Cruz de Goiás,November de 2022,0.0
Santa Cruz de Goiás,December de 2022,0.0
Santa Cruz de Goiás,January de 2023,0.0
Santa Cruz de Goiás,February de 2023,0.0
Santa Cruz de Goiás,March de 2023,0.0
Santa Cruz de Goiás,April de 2023,0.0
Santa Cruz de Goiás,May de 2023,0.0
Santa Cruz de Goiás,June de 2023,0.0
Santa Cruz de Goiás,July de 2023,0.0
Santa Cruz de Goiás,August de 2023,0.0
Santa Cruz de Goiás,September de 2023,0.0
Santa Cruz de Goiás,October de 2023,1.0
Santa Cruz de Goiás,November de 2023,0.0
Santa Cruz de Goiás,December de 2023,0.0
Santa Cruz de Goiás,January de 2024,0.0
Santa Cruz de Goiás,February de 2024,0.0
Santa Cruz de Goiás,March de 2024,0.0
Santa Cruz de Goiás,April de 2024,0.0
Santa Cruz de Goiás,May de 2024,0.0
Santa Cruz de Goiás,June de 2024,0.0
Santa Cruz de Goiás,July de 2024,0.0
Santa Cruz de Goiás,August de 2024,0.0
Santa Cruz de Goiás,September de 2024,0.0
Santa Cruz de Goiás,October de 2024,0.0
Santa Fé de Goiás,January de 2021,0.0
Santa Fé de Goiás,February de 2021,0.0
Santa Fé de Goiás,March de 2021,0.0
Santa Fé de Goiás,April de 2021,0.0
Santa Fé de Goiás,May de 2021,0.0
Santa Fé de Goiás,June de 2021,0.0
Santa Fé de Goiás,July de 2021,0.0
Santa Fé de Goiás,August de 2021,0.0
Santa Fé de Goiás,September de 2021,0.0
Santa Fé de Goiás,October de 2021,0.0
Santa Fé de Goiás,November de 2021,0.0
Santa Fé de Goiás,December de 2021,0.0
Santa Fé de Goiás,January de 2022,0.0
Santa Fé de Goiás,February de 2022,0.0
Santa Fé de Goiás,March de 2022,0.0
Santa Fé de Goiás,April de 2022,0.0
Santa Fé de Goiás,May de 2022,0.0
Santa Fé de Goiás,June de 2022,0.0
Santa Fé de Goiás,July de 2022,0.0
Santa Fé de Goiás,August de 2022,0.0
Santa Fé de Goiás,September de 2022,0.0
Santa Fé de Goiás,October de 2022,0.0
Santa Fé de Goiás,November de 2022,0.0
Santa Fé de Goiás,December de 2022,0.0
Santa Fé de Goiás,January de 2023,0.0
Santa Fé de Goiás,February de 2023,0.0
Santa Fé de Goiás,March de 2023,0.0
Santa Fé de Goiás,April de 2023,0.0
Santa Fé de Goiás,May de 2023,0.0
Santa Fé de Goiás,June de 2023,0.0
Santa Fé de Goiás,July de 2023,0.0
Santa Fé de Goiás,August de 2023,0.0
Santa Fé de Goiás,September de 2023,0.0
Santa Fé de Goiás,October de 2023,0.0
Santa Fé de Goiás,November de 2023,0.0
Santa Fé de Goiás,December de 2023,0.0
Santa Fé de Goiás,January de 2024,0.0
Santa Fé de Goiás,February de 2024,0.0
Santa Fé de Goiás,March de 2024,0.0
Santa Fé de Goiás,April de 2024,0.0
Santa Fé de Goiás,May de 2024,0.0
Santa Fé de Goiás,June de 2024,0.0
Santa Fé de Goiás,July de 2024,0.0
Santa Fé de Goiás,August de 2024,0.0
Santa Fé de Goiás,September de 2024,0.0
Santa Fé de Goiás,October de 2024,0.0
Santa Helena de Goiás,January de 2021,0.0
Santa Helena de Goiás,February de 2021,1.0
Santa Helena de Goiás,March de 2021,0.0
Santa Helena de Goiás,April de 2021,0.0
Santa Helena de Goiás,May de 2021,0.0
Santa Helena de Goiás,June de 2021,0.0
Santa Helena de Goiás,July de 2021,0.0
Santa Helena de Goiás,August de 2021,1.0
Santa Helena de Goiás,September de 2021,1.0
Santa Helena de Goiás,October de 2021,0.0
Santa Helena de Goiás,November de 2021,2.0
Santa Helena de Goiás,December de 2021,0.0
Santa Helena de Goiás,January de 2022,2.0
Santa Helena de Goiás,February de 2022,1.0
Santa Helena de Goiás,March de 2022,0.0
Santa Helena de Goiás,April de 2022,0.0
Santa Helena de Goiás,May de 2022,0.0
Santa Helena de Goiás,June de 2022,0.0
Santa Helena de Goiás,July de 2022,1.0
Santa Helena de Goiás,August de 2022,2.0
Santa Helena de Goiás,September de 2022,0.0
Santa Helena de Goiás,October de 2022,3.0
Santa Helena de Goiás,November de 2022,1.0
Santa Helena de Goiás,December de 2022,1.0
Santa Helena de Goiás,January de 2023,0.0
Santa Helena de Goiás,February de 2023,1.0
Santa Helena de Goiás,March de 2023,0.0
Santa Helena de Goiás,April de 2023,0.0
Santa Helena de Goiás,May de 2023,3.0
Santa Helena de Goiás,June de 2023,2.0
Santa Helena de Goiás,July de 2023,1.0
Santa Helena de Goiás,August de 2023,1.0
Santa Helena de Goiás,September de 2023,0.0
Santa Helena de Goiás,October de 2023,0.0
Santa Helena de Goiás,November de 2023,0.0
Santa Helena de Goiás,December de 2023,0.0
Santa Helena de Goiás,January de 2024,0.0
Santa Helena de Goiás,February de 2024,0.0
Santa Helena de Goiás,March de 2024,1.0
Santa Helena de Goiás,April de 2024,1.0
Santa Helena de Goiás,May de 2024,0.0
Santa Helena de Goiás,June de 2024,0.0
Santa Helena de Goiás,July de 2024,0.0
Santa Helena de Goiás,August de 2024,0.0
Santa Helena de Goiás,September de 2024,0.0
Santa Helena de Goiás,October de 2024,0.0
Santa Isabel,January de 2021,0.0
Santa Isabel,February de 2021,0.0
Santa Isabel,March de 2021,0.0
Santa Isabel,April de 2021,0.0
Santa Isabel,May de 2021,0.0
Santa Isabel,June de 2021,0.0
Santa Isabel,July de 2021,0.0
Santa Isabel,August de 2021,0.0
Santa Isabel,September de 2021,0.0
Santa Isabel,October de 2021,0.0
Santa Isabel,November de 2021,0.0
Santa Isabel,December de 2021,0.0
Santa Isabel,January de 2022,0.0
Santa Isabel,February de 2022,0.0
Santa Isabel,March de 2022,0.0
Santa Isabel,April de 2022,1.0
Santa Isabel,May de 2022,0.0
Santa Isabel,June de 2022,0.0
Santa Isabel,July de 2022,0.0
Santa Isabel,August de 2022,0.0
Santa Isabel,September de 2022,0.0
Santa Isabel,October de 2022,0.0
Santa Isabel,November de 2022,0.0
Santa Isabel,December de 2022,0.0
Santa Isabel,January de 2023,0.0
Santa Isabel,February de 2023,0.0
Santa Isabel,March de 2023,0.0
Santa Isabel,April de 2023,0.0
Santa Isabel,May de 2023,2.0
Santa Isabel,June de 2023,0.0
Santa Isabel,July de 2023,0.0
Santa Isabel,August de 2023,0.0
Santa Isabel,September de 2023,0.0
Santa Isabel,October de 2023,0.0
Santa Isabel,November de 2023,0.0
Santa Isabel,December de 2023,0.0
Santa Isabel,January de 2024,0.0
Santa Isabel,February de 2024,0.0
Santa Isabel,March de 2024,0.0
Santa Isabel,April de 2024,0.0
Santa Isabel,May de 2024,0.0
Santa Isabel,June de 2024,0.0
Santa Isabel,July de 2024,0.0
Santa Isabel,August de 2024,0.0
Santa Isabel,September de 2024,0.0
Santa Isabel,October de 2024,0.0
Santa Rita do Araguaia,January de 2021,0.0
Santa Rita do Araguaia,February de 2021,0.0
Santa Rita do Araguaia,March de 2021,0.0
Santa Rita do Araguaia,April de 2021,0.0
Santa Rita do Araguaia,May de 2021,0.0
Santa Rita do Araguaia,June de 2021,0.0
Santa Rita do Araguaia,July de 2021,0.0
Santa Rita do Araguaia,August de 2021,0.0
Santa Rita do Araguaia,September de 2021,0.0
Santa Rita do Araguaia,October de 2021,0.0
Santa Rita do Araguaia,November de 2021,0.0
Santa Rita do Araguaia,December de 2021,0.0
Santa Rita do Araguaia,January de 2022,0.0
Santa Rita do Araguaia,February de 2022,0.0
Santa Rita do Araguaia,March de 2022,0.0
Santa Rita do Araguaia,April de 2022,0.0
Santa Rita do Araguaia,May de 2022,0.0
Santa Rita do Araguaia,June de 2022,0.0
Santa Rita do Araguaia,July de 2022,0.0
Santa Rita do Araguaia,August de 2022,0.0
Santa Rita do Araguaia,September de 2022,0.0
Santa Rita do Araguaia,October de 2022,0.0
Santa Rita do Araguaia,November de 2022,0.0
Santa Rita do Araguaia,December de 2022,0.0
Santa Rita do Araguaia,January de 2023,0.0
Santa Rita do Araguaia,February de 2023,0.0
Santa Rita do Araguaia,March de 2023,0.0
Santa Rita do Araguaia,April de 2023,0.0
Santa Rita do Araguaia,May de 2023,0.0
Santa Rita do Araguaia,June de 2023,0.0
Santa Rita do Araguaia,July de 2023,0.0
Santa Rita do Araguaia,August de 2023,0.0
Santa Rita do Araguaia,September de 2023,0.0
Santa Rita do Araguaia,October de 2023,0.0
Santa Rita do Araguaia,November de 2023,0.0
Santa Rita do Araguaia,December de 2023,0.0
Santa Rita do Araguaia,January de 2024,0.0
Santa Rita do Araguaia,February de 2024,0.0
Santa Rita do Araguaia,March de 2024,0.0
Santa Rita do Araguaia,April de 2024,0.0
Santa Rita do Araguaia,May de 2024,0.0
Santa Rita do Araguaia,June de 2024,0.0
Santa Rita do Araguaia,July de 2024,0.0
Santa Rita do Araguaia,August de 2024,0.0
Santa Rita do Araguaia,September de 2024,0.0
Santa Rita do Araguaia,October de 2024,0.0
Santa Rita do Novo Destino,January de 2021,0.0
Santa Rita do Novo Destino,February de 2021,0.0
Santa Rita do Novo Destino,March de 2021,0.0
Santa Rita do Novo Destino,April de 2021,0.0
Santa Rita do Novo Destino,May de 2021,0.0
Santa Rita do Novo Destino,June de 2021,0.0
Santa Rita do Novo Destino,July de 2021,0.0
Santa Rita do Novo Destino,August de 2021,0.0
Santa Rita do Novo Destino,September de 2021,0.0
Santa Rita do Novo Destino,October de 2021,0.0
Santa Rita do Novo Destino,November de 2021,0.0
Santa Rita do Novo Destino,December de 2021,0.0
Santa Rita do Novo Destino,January de 2022,0.0
Santa Rita do Novo Destino,February de 2022,0.0
Santa Rita do Novo Destino,March de 2022,0.0
Santa Rita do Novo Destino,April de 2022,0.0
Santa Rita do Novo Destino,May de 2022,0.0
Santa Rita do Novo Destino,June de 2022,0.0
Santa Rita do Novo Destino,July de 2022,0.0
Santa Rita do Novo Destino,August de 2022,0.0
Santa Rita do Novo Destino,September de 2022,0.0
Santa Rita do Novo Destino,October de 2022,0.0
Santa Rita do Novo Destino,November de 2022,0.0
Santa Rita do Novo Destino,December de 2022,0.0
Santa Rita do Novo Destino,January de 2023,0.0
Santa Rita do Novo Destino,February de 2023,0.0
Santa Rita do Novo Destino,March de 2023,0.0
Santa Rita do Novo Destino,April de 2023,0.0
Santa Rita do Novo Destino,May de 2023,0.0
Santa Rita do Novo Destino,June de 2023,0.0
Santa Rita do Novo Destino,July de 2023,0.0
Santa Rita do Novo Destino,August de 2023,0.0
Santa Rita do Novo Destino,September de 2023,0.0
Santa Rita do Novo Destino,October de 2023,0.0
Santa Rita do Novo Destino,November de 2023,0.0
Santa Rita do Novo Destino,December de 2023,0.0
Santa Rita do Novo Destino,January de 2024,0.0
Santa Rita do Novo Destino,February de 2024,0.0
Santa Rita do Novo Destino,March de 2024,0.0
Santa Rita do Novo Destino,April de 2024,0.0
Santa Rita do Novo Destino,May de 2024,0.0
Santa Rita do Novo Destino,June de 2024,0.0
Santa Rita do Novo Destino,July de 2024,0.0
Santa Rita do Novo Destino,August de 2024,0.0
Santa Rita do Novo Destino,September de 2024,0.0
Santa Rita do Novo Destino,October de 2024,0.0
Santa Rosa de Goiás,January de 2021,0.0
Santa Rosa de Goiás,February de 2021,0.0
Santa Rosa de Goiás,March de 2021,0.0
Santa Rosa de Goiás,April de 2021,0.0
Santa Rosa de Goiás,May de 2021,0.0
Santa Rosa de Goiás,June de 2021,0.0
Santa Rosa de Goiás,July de 2021,1.0
Santa Rosa de Goiás,August de 2021,0.0
Santa Rosa de Goiás,September de 2021,0.0
Santa Rosa de Goiás,October de 2021,0.0
Santa Rosa de Goiás,November de 2021,0.0
Santa Rosa de Goiás,December de 2021,0.0
Santa Rosa de Goiás,January de 2022,0.0
Santa Rosa de Goiás,February de 2022,0.0
Santa Rosa de Goiás,March de 2022,0.0
Santa Rosa de Goiás,April de 2022,0.0
Santa Rosa de Goiás,May de 2022,0.0
Santa Rosa de Goiás,June de 2022,0.0
Santa Rosa de Goiás,July de 2022,0.0
Santa Rosa de Goiás,August de 2022,0.0
Santa Rosa de Goiás,September de 2022,0.0
Santa Rosa de Goiás,October de 2022,0.0
Santa Rosa de Goiás,November de 2022,0.0
Santa Rosa de Goiás,December de 2022,0.0
Santa Rosa de Goiás,January de 2023,0.0
Santa Rosa de Goiás,February de 2023,0.0
Santa Rosa de Goiás,March de 2023,0.0
Santa Rosa de Goiás,April de 2023,0.0
Santa Rosa de Goiás,May de 2023,0.0
Santa Rosa de Goiás,June de 2023,0.0
Santa Rosa de Goiás,July de 2023,0.0
Santa Rosa de Goiás,August de 2023,0.0
Santa Rosa de Goiás,September de 2023,0.0
Santa Rosa de Goiás,October de 2023,0.0
Santa Rosa de Goiás,November de 2023,0.0
Santa Rosa de Goiás,December de 2023,0.0
Santa Rosa de Goiás,January de 2024,0.0
Santa Rosa de Goiás,February de 2024,0.0
Santa Rosa de Goiás,March de 2024,0.0
Santa Rosa de Goiás,April de 2024,0.0
Santa Rosa de Goiás,May de 2024,0.0
Santa Rosa de Goiás,June de 2024,0.0
Santa Rosa de Goiás,July de 2024,0.0
Santa Rosa de Goiás,August de 2024,0.0
Santa Rosa de Goiás,September de 2024,0.0
Santa Rosa de Goiás,October de 2024,0.0
Santa Tereza de Goiás,January de 2021,0.0
Santa Tereza de Goiás,February de 2021,0.0
Santa Tereza de Goiás,March de 2021,0.0
Santa Tereza de Goiás,April de 2021,0.0
Santa Tereza de Goiás,May de 2021,0.0
Santa Tereza de Goiás,June de 2021,0.0
Santa Tereza de Goiás,July de 2021,0.0
Santa Tereza de Goiás,August de 2021,0.0
Santa Tereza de Goiás,September de 2021,0.0
Santa Tereza de Goiás,October de 2021,0.0
Santa Tereza de Goiás,November de 2021,0.0
Santa Tereza de Goiás,December de 2021,0.0
Santa Tereza de Goiás,January de 2022,1.0
Santa Tereza de Goiás,February de 2022,0.0
Santa Tereza de Goiás,March de 2022,0.0
Santa Tereza de Goiás,April de 2022,0.0
Santa Tereza de Goiás,May de 2022,0.0
Santa Tereza de Goiás,June de 2022,0.0
Santa Tereza de Goiás,July de 2022,0.0
Santa Tereza de Goiás,August de 2022,1.0
Santa Tereza de Goiás,September de 2022,0.0
Santa Tereza de Goiás,October de 2022,0.0
Santa Tereza de Goiás,November de 2022,0.0
